Time_hr,Target_Q,Q,WHP,FLP,BHP,Choke,Why
186,100.0,100.82367181261509,265.07643974880125,186.17503872873272,3017.6592021408587,34.2,"Moved choke to 34.2% because it keeps WHP/FLP/BHP within safe limits over the next 12h and brings predicted oil rate to 100.1 bbl/hr, the best tradeoff between closing the 100.0 bbl/hr target gap and unnecessary valve movement among 11 feasible options."
187,100.0,101.86538747608986,266.2525130753253,184.73434116305717,3025.517791013769,34.2,"Moved choke to 34.2% because it keeps WHP/FLP/BHP within safe limits over the next 12h and brings predicted oil rate to 100.0 bbl/hr, the best tradeoff between closing the 100.0 bbl/hr target gap and unnecessary valve movement among 11 feasible options."
188,100.0,100.96613694762661,263.59339912236624,184.63645534110458,3013.882697334853,34.2,"Moved choke to 34.2% because it keeps WHP/FLP/BHP within safe limits over the next 12h and brings predicted oil rate to 100.1 bbl/hr, the best tradeoff between closing the 100.0 bbl/hr target gap and unnecessary valve movement among 11 feasible options."
189,100.0,100.70104082636773,264.74287192150126,185.13785707940409,3020.5827616033225,34.2,"Moved choke to 34.2% because it keeps WHP/FLP/BHP within safe limits over the next 12h and brings predicted oil rate to 100.0 bbl/hr, the best tradeoff between closing the 100.0 bbl/hr target gap and unnecessary valve movement among 11 feasible options."
190,100.0,100.95088491596532,264.36357577204444,183.39780564867388,3010.3640224290325,34.2,"Moved choke to 34.2% because it keeps WHP/FLP/BHP within safe limits over the next 12h and brings predicted oil rate to 100.0 bbl/hr, the best tradeoff between closing the 100.0 bbl/hr target gap and unnecessary valve movement among 11 feasible options."
191,100.0,99.77554429675523,263.369958616609,185.7355582007869,3025.3329540901113,34.2,"Moved choke to 34.2% because it keeps WHP/FLP/BHP within safe limits over the next 12h and brings predicted oil rate to 100.0 bbl/hr, the best tradeoff between closing the 100.0 bbl/hr target gap and unnecessary valve movement among 11 feasible options."
192,100.0,101.61159467383703,264.1897932941002,184.70100207099438,3004.937292784946,34.2,"Moved choke to 34.2% because it keeps WHP/FLP/BHP within safe limits over the next 12h and brings predicted oil rate to 100.0 bbl/hr, the best tradeoff between closing the 100.0 bbl/hr target gap and unnecessary valve movement among 11 feasible options."
193,100.0,99.34127163756635,265.6439575745779,184.88428338261596,3011.7139568745065,34.2,"Moved choke to 34.2% because it keeps WHP/FLP/BHP within safe limits over the next 12h and brings predicted oil rate to 100.1 bbl/hr, the best tradeoff between closing the 100.0 bbl/hr target gap and unnecessary valve movement among 11 feasible options."
194,100.0,102.70465895172813,263.94347975255846,184.39656088393593,3014.6594781726126,34.2,"Moved choke to 34.2% because it keeps WHP/FLP/BHP within safe limits over the next 12h and brings predicted oil rate to 99.9 bbl/hr, the best tradeoff between closing the 100.0 bbl/hr target gap and unnecessary valve movement among 11 feasible options."
195,100.0,98.752169909735,261.3987085387014,185.77207532844133,3034.496207082441,34.2,"Moved choke to 34.2% because it keeps WHP/FLP/BHP within safe limits over the next 12h and brings predicted oil rate to 100.1 bbl/hr, the best tradeoff between closing the 100.0 bbl/hr target gap and unnecessary valve movement among 11 feasible options."
196,100.0,102.40376046992519,262.1290324988078,184.10293824230354,3025.7254478913947,34.2,"Moved choke to 34.2% because it keeps WHP/FLP/BHP within safe limits over the next 12h and brings predicted oil rate to 99.9 bbl/hr, the best tradeoff between closing the 100.0 bbl/hr target gap and unnecessary valve movement among 11 feasible options."
197,100.0,101.33985180316252,264.58702632771985,185.9565439982275,3010.362648469597,34.2,"Moved choke to 34.2% because it keeps WHP/FLP/BHP within safe limits over the next 12h and brings predicted oil rate to 100.1 bbl/hr, the best tradeoff between closing the 100.0 bbl/hr target gap and unnecessary valve movement among 11 feasible options."
198,100.0,103.66880317273827,262.78305014690517,186.72512338813726,3016.51808543262,34.2,"Moved choke to 34.2% because it keeps WHP/FLP/BHP within safe limits over the next 12h and brings predicted oil rate to 100.1 bbl/hr, the best tradeoff between closing the 100.0 bbl/hr target gap and unnecessary valve movement among 11 feasible options."
199,100.0,99.73266560065747,263.9946408352465,183.66892379909444,2999.246989813008,34.2,"Moved choke to 34.2% because it keeps WHP/FLP/BHP within safe limits over the next 12h and brings predicted oil rate to 100.2 bbl/hr, the best tradeoff between closing the 100.0 bbl/hr target gap and unnecessary valve movement among 11 feasible options."
